"Fecha","VIX","SP500","DOW","NASDAQ","RUSSELL","GOLD","OIL","US10Y","US2Y","DOLLAR","EUROPE","Guerra6m"
2021-11-05,16.4799995422363,4697.52978515625,36327.94921875,15971.58984375,2437.080078125,1816.40002441406,81.2699966430664,1.45299994945526,0.0399999991059303,94.3199996948242,4363.0400390625,0
2021-11-12,16.2900009155273,4682.85009765625,36100.30859375,15860.9599609375,2411.78002929688,1867.90002441406,80.7900009155273,1.58200001716614,0.0430000014603138,95.129997253418,4370.330078125,0
2021-11-19,17.9099998474121,4697.9599609375,35601.98046875,16057.4404296875,2343.15991210938,1851.19995117188,76.0999984741211,1.53600001335144,0.0450000017881393,96.0699996948242,4356.47021484375,0
2021-11-26,28.6200008392334,4594.6201171875,34899.33984375,15491.66015625,2245.93994140625,1785.30004882812,68.1500015258789,1.48199999332428,0.0430000014603138,96.0899963378906,4089.580078125,0
2021-12-03,30.6700000762939,4538.43017578125,34580.078125,15085.4697265625,2159.31005859375,1782,66.2600021362305,1.34300005435944,0.0430000014603138,96.120002746582,4080.14990234375,0
2021-12-10,18.6900005340576,4712.02001953125,35970.98828125,15630.599609375,2211.81005859375,1782.90002441406,71.6699981689453,1.4889999628067,0.0500000007450581,96.0500030517578,4199.16015625,0
2021-12-17,21.5699996948242,4620.64013671875,35365.44140625,15169.6796875,2173.92993164062,1803.80004882812,70.8600006103516,1.40199995040894,0.0299999993294477,96.5699996948242,4161.35009765625,0
2021-12-23,17.9599990844727,4725.7900390625,35950.55859375,15653.3701171875,2241.580078125,1811.19995117188,73.7900009155273,1.49300003051758,0.0579999983310699,96.0199966430664,4265.85986328125,0
2021-12-31,17.2199993133545,4766.18017578125,36338.30078125,15644.9697265625,2245.31005859375,1827.5,75.2099990844727,1.51199996471405,0.0329999998211861,95.6699981689453,4285.84497070312,0
2022-01-07,18.7600002288818,4677.02978515625,36231.66015625,14935.900390625,2179.81005859375,1797,78.9000015258789,1.77100002765656,0.0879999995231628,95.7399978637695,4305.830078125,0
2022-01-14,19.1900005340576,4662.85009765625,35911.80859375,14893.75,2162.4599609375,1816.5,83.8199996948242,1.77199995517731,0.118000000715256,95.1699981689453,4272.18994140625,0
2022-01-21,28.8500003814697,4397.93994140625,34265.37109375,13768.919921875,1987.92004394531,1831.80004882812,85.1399993896484,1.74699997901917,0.158000007271767,95.6399993896484,4229.56005859375,0
2022-01-28,27.6599998474121,4431.85009765625,34725.46875,13770.5703125,1968.51000976562,1784.90002441406,86.8199996948242,1.78199994564056,0.172999992966652,97.2699966430664,4136.91015625,0
2022-02-04,23.2199993133545,4500.52978515625,35089.73828125,14098.009765625,2002.35998535156,1806.59997558594,92.3099975585938,1.92999994754791,0.223000004887581,95.4800033569336,4086.580078125,0
2022-02-11,27.3600006103516,4418.64013671875,34738.05859375,13791.150390625,2030.15002441406,1840.80004882812,93.0999984741211,1.95500004291534,0.337999999523163,96.0800018310547,4155.22998046875,0
2022-02-18,27.75,4348.8701171875,34079.1796875,13548.0703125,2009.32995605469,1898.59997558594,91.0699996948242,1.932000041008,0.317999988794327,96.0400009155273,4074.28002929688,0
2022-02-25,27.5900001525879,4384.64990234375,34058.75,13694.6201171875,2040.93005371094,1886.5,91.5899963378906,1.98599994182587,0.298000007867813,96.620002746582,3970.68994140625,1
2022-03-04,31.9799995422363,4328.8701171875,33614.80078125,13313.4404296875,2000.90002441406,1965.09997558594,115.680000305176,1.72399997711182,0.305000007152557,98.6500015258789,3556.01000976562,1
2022-03-11,30.75,4204.31005859375,32944.19140625,12843.8095703125,1979.67004394531,1982.69995117188,109.330001831055,2.00399994850159,0.365000009536743,99.120002746582,3686.78002929688,1
2022-03-18,23.8700008392334,4463.1201171875,34754.9296875,13893.83984375,2086.13989257812,1928.19995117188,104.699996948242,2.14800000190735,0.382999986410141,98.2300033569336,3902.43994140625,1
2022-03-25,20.8099994659424,4543.06005859375,34861.23828125,14169.2998046875,2077.97998046875,1953.80004882812,113.900001525879,2.49200010299683,0.519999980926514,98.8099975585938,3867.72998046875,1
2022-04-01,19.6299991607666,4545.85986328125,34818.26953125,14261.5,2091.11010742188,1919.09997558594,99.2699966430664,2.37700009346008,0.5,98.629997253418,3918.67993164062,1
2022-04-08,21.1599998474121,4488.27978515625,34721.12109375,13711,1994.56005859375,1941.59997558594,98.2600021362305,2.71300005912781,0.667999982833862,99.8000030517578,3858.3701171875,1
2022-04-14,22.7000007629395,4392.58984375,34451.23046875,13351.080078125,2004.97998046875,1970.90002441406,106.949996948242,2.82800006866455,0.748000025749207,100.319999694824,3848.67993164062,1
2022-04-22,28.2099990844727,4271.77978515625,33811.3984375,12839.2900390625,1940.66003417969,1931,102.069999694824,2.90599989891052,0.779999971389771,101.220001220703,3840.01000976562,1
2022-04-29,33.4000015258789,4131.93017578125,32977.2109375,12334.6396484375,1864.09997558594,1909.30004882812,104.690002441406,2.88700008392334,0.808000028133392,102.959999084473,3802.86010742188,1
